SDL version, SDL name, Category (SDL file), Module, OCaml name, raw signature, API sig
3.2.0, SDL_IOFromConstMem, Iostream, , io_from_const_mem, ptr void @-> size_t @-> returning (some_to_ok io_stream_opt), ptr void -> int -> (io_stream option) result
3.2.0, SDL_IOFromDynamicMem, Iostream, , io_from_dynamic_mem, void @-> returning (some_to_ok io_stream_opt), unit -> (io_stream option) result
3.2.0, SDL_IOFromFile, Iostream, , io_from_file, string @-> string @-> returning (some_to_ok io_stream_opt), string -> string -> (io_stream option) result
3.2.0, SDL_IOFromMem, Iostream, , io_from_mem, ptr void @-> size_t @-> returning (some_to_ok io_stream_opt), ptr void -> int -> (io_stream option) result
3.2.0, SDL_Init, Init, , init, init_flags @-> returning true_to_ok, int -> unit result
3.2.0, SDL_InitHapticRumble, Haptic, Haptic, init_rumble, haptic @-> returning true_to_ok, haptic -> unit result
3.2.0, SDL_InitSubSystem, Init, , init_sub_system, init_flags @-> returning true_to_ok, int -> unit result
3.2.0, SDL_InsertGPUDebugLabel, Gpu, GPU, insert_debug_label, gpu_command_buffer @-> string @-> returning void, gpu_command_buffer -> string -> unit
3.2.0, SDL_InsertTrayEntryAt, Tray, Tray, insert_entry_at, tray_menu @-> int @-> string @-> tray_entry_flags @-> returning (some_to_ok tray_entry_opt), tray_menu -> int -> string -> int -> (tray_entry option) result
3.2.0, SDL_IsAudioDevicePhysical, Audio, AudioDevice, is_physical, audio_device_id @-> returning bool, int -> bool
3.2.0, SDL_IsAudioDevicePlayback, Audio, AudioDevice, is_playback, audio_device_id @-> returning bool, int -> bool
3.2.0, SDL_IsGamepad, Gamepad, Gamepad, is, joystick_id @-> returning true_to_ok, int -> unit result
3.2.0, SDL_IsJoystickHaptic, Haptic, Joystick, is_haptic, joystick @-> returning bool, joystick -> bool
3.2.0, SDL_IsJoystickVirtual, Joystick, Joystick, is_virtual, joystick_id @-> returning bool, int -> bool
3.2.0, SDL_IsMainThread, Init, , is_main_thread, void @-> returning bool, unit -> bool
3.2.0, SDL_IsMouseHaptic, Haptic, Haptic, is_mouse, void @-> returning bool, unit -> bool
3.2.0, SDL_IsTV, System, , is_tv, void @-> returning bool, unit -> bool
3.2.0, SDL_IsTablet, System, , is_tablet, void @-> returning bool, unit -> bool
3.2.0, SDL_JoystickConnected, Joystick, Joystick, connected, joystick @-> returning true_to_ok, joystick -> unit result
3.2.0, SDL_JoystickEventsEnabled, Joystick, Joystick, events_enabled, void @-> returning bool, unit -> bool
3.2.0, SDL_KillProcess, Process, Process, kill, process @-> bool @-> returning true_to_ok, process -> bool -> unit result
3.2.0, SDL_LoadBMP, Surface, , load_bmp, string @-> returning (some_to_ok surface_opt), string -> (surface option) result
3.2.0, SDL_LoadBMP_IO, Surface, , load_bmp_io, io_stream @-> bool @-> returning (some_to_ok surface_opt), io_stream -> bool -> (surface option) result
3.2.0, SDL_LoadFile, Iostream, , load_file, string @-> ptr_opt size_t @-> returning (ptr void), string -> ptr_opt size_t -> ptr void
3.2.0, SDL_LoadFileAsync, Asyncio, , load_file_async, string @-> async_io_queue @-> ptr void @-> returning true_to_ok, string -> async_io_queue -> ptr void -> unit result
3.2.0, SDL_LoadFile_IO, Iostream, , load_file_io, io_stream @-> ptr_opt size_t @-> bool @-> returning (ptr void), io_stream -> ptr_opt size_t -> bool -> ptr void
3.2.0, SDL_LoadFunction, Loadso, , load_function, shared_object @-> string @-> returning function_pointer, shared_object -> string -> function_pointer
3.2.0, SDL_LoadObject, Loadso, , load_object, string @-> returning (some_to_ok shared_object_opt), string -> (shared_object option) result
3.2.0, SDL_LoadWAV, Audio, , load_wav, string @-> audio_spec @-> ptr (ptr uint8) @-> ptr uint32 @-> returning bool, string -> audio_spec -> ptr (ptr uint8) -> ptr uint32 -> bool
3.2.0, SDL_LoadWAV_IO, Audio, , load_wav_io, io_stream @-> bool @-> audio_spec @-> ptr (ptr uint8) @-> ptr uint32 @-> returning bool, io_stream -> bool -> audio_spec -> ptr (ptr uint8) -> int
3.2.0, SDL_LockAudioStream, Audio, AudioStream, lock, audio_stream @-> returning true_to_ok, audio_stream -> unit result
3.2.0, SDL_LockJoysticks, Joystick, Joystick, locks, void @-> returning void, unit -> unit
3.2.0, SDL_LockMutex, Mutex, Mutex, lock, mutex @-> returning void, mutex -> unit
3.2.0, SDL_LockProperties, Properties, Properties, lock, properties_id @-> returning true_to_ok, int -> unit result
3.2.0, SDL_LockRWLockForReading, Mutex, RWLock, lock_for_reading, rw_lock @-> returning void, rw_lock -> unit
3.2.0, SDL_LockRWLockForWriting, Mutex, RWLock, lock_for_writing, rw_lock @-> returning void, rw_lock -> unit
3.2.0, SDL_LockSpinlock, Atomic, , lock_spinlock, ptr spin_lock @-> returning void, ptr spin_lock -> unit
3.2.0, SDL_LockSurface, Surface, Surface, lock, surface @-> returning true_to_ok, surface -> unit result
3.2.0, SDL_LockTexture, Render, Texture, lock, texture @-> rect_opt @-> ptr (ptr void) @-> ptr int @-> returning bool, texture -> rect option -> ptr (ptr void) -> int
3.2.0, SDL_LockTextureToSurface, Render, Texture, lock_to_surface, texture @-> rect_opt @-> ptr surface @-> returning true_to_ok, texture -> rect option -> ptr surface -> unit result
3.2.0, SDL_MapGPUTransferBuffer, Gpu, GPU, map_transfer_buffer, gpu_device @-> gpu_transfer_buffer @-> bool @-> returning (ptr void), gpu_device -> gpu_transfer_buffer -> bool -> ptr void
3.2.0, SDL_MapRGB, Pixels, , map_rgb, ptr pixel_format_details @-> palette_opt @-> uint8 @-> uint8 @-> uint8 @-> returning int_as_uint, ptr pixel_format_details -> palette option -> int -> int -> int -> int
3.2.0, SDL_MapRGBA, Pixels, , map_rgba, ptr pixel_format_details @-> palette_opt @-> uint8 @-> uint8 @-> uint8 @-> uint8 @-> returning int_as_uint, ptr pixel_format_details -> palette option -> int -> int -> int -> int -> int
3.2.0, SDL_MapSurfaceRGB, Surface, Surface, map_rgb, surface @-> uint8 @-> uint8 @-> uint8 @-> returning int_as_uint, surface -> int -> int -> int -> int
3.2.0, SDL_MapSurfaceRGBA, Surface, Surface, map_rgba, surface @-> uint8 @-> uint8 @-> uint8 @-> uint8 @-> returning int_as_uint, surface -> int -> int -> int -> int -> int
3.2.0, SDL_MaximizeWindow, Video, Window, maximize, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_MemoryBarrierAcquireFunction, Atomic, , memory_barrier_acquire_function, void @-> returning void, unit -> unit
3.2.0, SDL_MemoryBarrierReleaseFunction, Atomic, , memory_barrier_release_function, void @-> returning void, unit -> unit
3.2.0, SDL_Metal_CreateView, Metal, Metal, _create_view, window @-> returning metal_view, window -> metal_view
3.2.0, SDL_Metal_DestroyView, Metal, Metal, _destroy_view, metal_view @-> returning void, metal_view -> unit
3.2.0, SDL_Metal_GetLayer, Metal, Metal, _get_layer, metal_view @-> returning (ptr void), metal_view -> ptr void
3.2.0, SDL_MinimizeWindow, Video, Window, minimize, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_MixAudio, Audio, Audio, mix, ptr uint8 @-> ptr uint8 @-> audio_format @-> uint32 @-> float @-> returning true_to_ok, ptr uint8 -> ptr uint8 -> audio_format -> int -> float -> unit result
3.2.0, SDL_OnApplicationDidEnterBackground, System, , on_application_did_enter_background, void @-> returning void, unit -> unit
3.2.0, SDL_OnApplicationDidEnterForeground, System, , on_application_did_enter_foreground, void @-> returning void, unit -> unit
3.2.0, SDL_OnApplicationDidReceiveMemoryWarning, System, , on_application_did_receive_memory_warning, void @-> returning void, unit -> unit
3.2.0, SDL_OnApplicationWillEnterBackground, System, , on_application_will_enter_background, void @-> returning void, unit -> unit
3.2.0, SDL_OnApplicationWillEnterForeground, System, , on_application_will_enter_foreground, void @-> returning void, unit -> unit
3.2.0, SDL_OnApplicationWillTerminate, System, , on_application_will_terminate, void @-> returning void, unit -> unit
3.2.0, SDL_OpenAudioDevice, Audio, AudioDevice, open_, audio_device_id @-> audio_spec_opt @-> returning int_as_uint, int -> audio_spec option -> int
3.2.0, SDL_OpenAudioDeviceStream, Audio, AudioDevice, open_stream, audio_device_id @-> audio_spec_opt @-> audio_stream_callback_opt @-> ptr void @-> returning (some_to_ok audio_stream_opt), int -> audio_spec option -> audio_stream_callback option -> ptr void -> (audio_stream option) result
3.2.0, SDL_OpenCamera, Camera, Camera, open_, camera_id @-> camera_spec_opt @-> returning (some_to_ok camera_opt), int -> camera_spec option -> (camera option) result
3.2.0, SDL_OpenFileStorage, Storage, Storage, open_file, string @-> returning (some_to_ok storage_opt), string -> (storage option) result
3.2.0, SDL_OpenGamepad, Gamepad, Gamepad, open_, joystick_id @-> returning (some_to_ok gamepad_opt), int -> (gamepad option) result
3.2.0, SDL_OpenHaptic, Haptic, Haptic, open_, haptic_id @-> returning (some_to_ok haptic_opt), int -> (haptic option) result
3.2.0, SDL_OpenHapticFromJoystick, Haptic, Haptic, open_from_joystick, joystick @-> returning (some_to_ok haptic_opt), joystick -> (haptic option) result
3.2.0, SDL_OpenHapticFromMouse, Haptic, Haptic, open_from_mouse, void @-> returning (some_to_ok haptic_opt), unit -> (haptic option) result
3.2.0, SDL_OpenIO, Iostream, , open_io, ptr io_stream_interface @-> ptr void @-> returning (some_to_ok io_stream_opt), ptr io_stream_interface -> ptr void -> (io_stream option) result
3.2.0, SDL_OpenJoystick, Joystick, Joystick, open_, joystick_id @-> returning (some_to_ok joystick_opt), int -> (joystick option) result
3.2.0, SDL_OpenSensor, Sensor, Sensor, open_, sensor_id @-> returning (some_to_ok sensor_opt), int -> (sensor option) result
3.2.0, SDL_OpenStorage, Storage, Storage, open_, ptr storage_interface @-> ptr void @-> returning (some_to_ok storage_opt), ptr storage_interface -> ptr void -> (storage option) result
3.2.0, SDL_OpenTitleStorage, Storage, Storage, open_title, string @-> properties_id @-> returning (some_to_ok storage_opt), string -> int -> (storage option) result
3.2.0, SDL_OpenURL, Misc, , open_url, string @-> returning true_to_ok, string -> unit result
3.2.0, SDL_OpenUserStorage, Storage, Storage, open_user, string @-> string @-> properties_id @-> returning (some_to_ok storage_opt), string -> string -> int -> (storage option) result
3.2.0, SDL_OutOfMemory, Error, , out_of_memory, void @-> returning bool, unit -> bool
3.2.0, SDL_PauseAudioDevice, Audio, AudioDevice, pause, audio_device_id @-> returning true_to_ok, int -> unit result
3.2.0, SDL_PauseAudioStreamDevice, Audio, AudioStream, pause_device, audio_stream @-> returning true_to_ok, audio_stream -> unit result
3.2.0, SDL_PauseHaptic, Haptic, Haptic, pause, haptic @-> returning true_to_ok, haptic -> unit result
3.2.0, SDL_PeepEvents, Events, Event, peeps, event_opt @-> int @-> event_action @-> uint32 @-> uint32 @-> returning int, event option -> int -> event_action -> int -> int -> int
3.2.0, SDL_PlayHapticRumble, Haptic, Haptic, play_rumble, haptic @-> float @-> uint32 @-> returning true_to_ok, haptic -> float -> int -> unit result
3.2.0, SDL_PollEvent, Events, Event, poll, event_opt @-> returning bool, event option -> bool
3.2.0, SDL_PopGPUDebugGroup, Gpu, GPU, pop_debug_group, gpu_command_buffer @-> returning void, gpu_command_buffer -> unit
3.2.0, SDL_PremultiplyAlpha, Surface, , premultiply_alpha, int @-> int @-> pixel_format @-> ptr void @-> int @-> pixel_format @-> ptr void @-> int @-> bool @-> returning true_to_ok, int -> int -> pixel_format -> ptr void -> int -> pixel_format -> ptr void -> int -> bool -> unit result
3.2.0, SDL_PremultiplySurfaceAlpha, Surface, Surface, premultiply_alpha, surface @-> bool @-> returning true_to_ok, surface -> bool -> unit result
3.2.0, SDL_PumpEvents, Events, Event, pumps, void @-> returning void, unit -> unit
3.2.0, SDL_PushEvent, Events, Event, push, event @-> returning true_to_ok, event -> unit result
3.2.0, SDL_PushGPUComputeUniformData, Gpu, GPU, push_compute_uniform_data, gpu_command_buffer @-> uint32 @-> ptr void @-> uint32 @-> returning void, gpu_command_buffer -> int -> ptr void -> int -> unit
3.2.0, SDL_PushGPUDebugGroup, Gpu, GPU, push_debug_group, gpu_command_buffer @-> string @-> returning void, gpu_command_buffer -> string -> unit
3.2.0, SDL_PushGPUFragmentUniformData, Gpu, GPU, push_fragment_uniform_data, gpu_command_buffer @-> uint32 @-> ptr void @-> uint32 @-> returning void, gpu_command_buffer -> int -> ptr void -> int -> unit
3.2.0, SDL_PushGPUVertexUniformData, Gpu, GPU, push_vertex_uniform_data, gpu_command_buffer @-> uint32 @-> ptr void @-> uint32 @-> returning void, gpu_command_buffer -> int -> ptr void -> int -> unit
3.2.0, SDL_PutAudioStreamData, Audio, AudioStream, put_data, audio_stream @-> ptr void @-> int @-> returning true_to_ok, audio_stream -> ptr void -> int -> unit result
3.2.0, SDL_QueryGPUFence, Gpu, GPU, query_fence, gpu_device @-> gpu_fence @-> returning true_to_ok, gpu_device -> gpu_fence -> unit result
3.2.0, SDL_Quit, Init, , quit, void @-> returning void, unit -> unit
3.2.0, SDL_QuitSubSystem, Init, , quit_sub_system, init_flags @-> returning void, int -> unit
3.2.0, SDL_RaiseWindow, Video, Window, raise_, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_ReadAsyncIO, Asyncio, AsyncIO, read, async_io @-> ptr void @-> uint64 @-> uint64 @-> async_io_queue @-> ptr void @-> returning true_to_ok, async_io -> ptr void -> int64 -> int64 -> async_io_queue -> ptr void -> unit result
3.2.0, SDL_ReadIO, Iostream, , read_io, io_stream @-> ptr void @-> size_t @-> returning size_t, io_stream -> ptr void -> int -> int
3.2.0, SDL_ReadProcess, Process, Process, read, process @-> ptr_opt size_t @-> ptr int @-> returning (ptr void), process -> ptr_opt size_t -> int
3.2.0, SDL_ReadS16BE, Iostream, , read_s16_be, io_stream @-> ptr sint16 @-> returning true_to_ok, io_stream -> ptr sint16 -> unit result
3.2.0, SDL_ReadS16LE, Iostream, , read_s16_le, io_stream @-> ptr sint16 @-> returning true_to_ok, io_stream -> ptr sint16 -> unit result
3.2.0, SDL_ReadS32BE, Iostream, , read_s32_be, io_stream @-> ptr sint32 @-> returning true_to_ok, io_stream -> ptr sint32 -> unit result
3.2.0, SDL_ReadS32LE, Iostream, , read_s32_le, io_stream @-> ptr sint32 @-> returning true_to_ok, io_stream -> ptr sint32 -> unit result
3.2.0, SDL_ReadS64BE, Iostream, , read_s64_be, io_stream @-> ptr sint64 @-> returning true_to_ok, io_stream -> ptr sint64 -> unit result
3.2.0, SDL_ReadS64LE, Iostream, , read_s64_le, io_stream @-> ptr sint64 @-> returning true_to_ok, io_stream -> ptr sint64 -> unit result
3.2.0, SDL_ReadS8, Iostream, , read_s8, io_stream @-> ptr sint8 @-> returning true_to_ok, io_stream -> ptr sint8 -> unit result
3.2.0, SDL_ReadStorageFile, Storage, Storage, read_file, storage @-> string @-> ptr void @-> uint64 @-> returning true_to_ok, storage -> string -> ptr void -> int64 -> unit result
3.2.0, SDL_ReadSurfacePixel, Surface, Surface, read_pixel, surface @-> int @-> int @-> ptr uint8 @-> ptr uint8 @-> ptr uint8 @-> ptr uint8 @-> returning bool, surface -> int -> int -> (int * int * int * int) result
3.2.0, SDL_ReadSurfacePixelFloat, Surface, Surface, read_pixel_float, surface @-> int @-> int @-> ptr float @-> ptr float @-> ptr float @-> ptr float @-> returning bool, surface -> int -> int -> (float * float * float * float) result
3.2.0, SDL_ReadU16BE, Iostream, , read_u16_be, io_stream @-> ptr uint16 @-> returning bool, io_stream -> int
3.2.0, SDL_ReadU16LE, Iostream, , read_u16_le, io_stream @-> ptr uint16 @-> returning bool, io_stream -> int
3.2.0, SDL_ReadU32BE, Iostream, , read_u32_be, io_stream @-> ptr uint32 @-> returning bool, io_stream -> int
3.2.0, SDL_ReadU32LE, Iostream, , read_u32_le, io_stream @-> ptr uint32 @-> returning bool, io_stream -> int
3.2.0, SDL_ReadU64BE, Iostream, , read_u64_be, io_stream @-> ptr uint64 @-> returning bool, io_stream -> int64
3.2.0, SDL_ReadU64LE, Iostream, , read_u64_le, io_stream @-> ptr uint64 @-> returning bool, io_stream -> int64
3.2.0, SDL_ReadU8, Iostream, , read_u8, io_stream @-> ptr uint8 @-> returning bool, io_stream -> int
3.2.0, SDL_RegisterEvents, Events, Event, registers, int @-> returning int_as_uint, int -> int
3.2.0, SDL_ReleaseCameraFrame, Camera, Camera, release_frame, camera @-> surface @-> returning void, camera -> surface -> unit
3.2.0, SDL_ReleaseGPUBuffer, Gpu, GPU, release_buffer, gpu_device @-> gpu_buffer @-> returning void, gpu_device -> gpu_buffer -> unit
3.2.0, SDL_ReleaseGPUComputePipeline, Gpu, GPU, release_compute_pipeline, gpu_device @-> gpu_compute_pipeline @-> returning void, gpu_device -> gpu_compute_pipeline -> unit
3.2.0, SDL_ReleaseGPUFence, Gpu, GPU, release_fence, gpu_device @-> gpu_fence @-> returning void, gpu_device -> gpu_fence -> unit
3.2.0, SDL_ReleaseGPUGraphicsPipeline, Gpu, GPU, release_graphics_pipeline, gpu_device @-> gpu_graphics_pipeline @-> returning void, gpu_device -> gpu_graphics_pipeline -> unit
3.2.0, SDL_ReleaseGPUSampler, Gpu, GPU, release_sampler, gpu_device @-> gpu_sampler @-> returning void, gpu_device -> gpu_sampler -> unit
3.2.0, SDL_ReleaseGPUShader, Gpu, GPU, release_shader, gpu_device @-> gpu_shader @-> returning void, gpu_device -> gpu_shader -> unit
3.2.0, SDL_ReleaseGPUTexture, Gpu, GPU, release_texture, gpu_device @-> gpu_texture @-> returning void, gpu_device -> gpu_texture -> unit
3.2.0, SDL_ReleaseGPUTransferBuffer, Gpu, GPU, release_transfer_buffer, gpu_device @-> gpu_transfer_buffer @-> returning void, gpu_device -> gpu_transfer_buffer -> unit
3.2.0, SDL_ReleaseWindowFromGPUDevice, Gpu, GPUDevice, release_window_from, gpu_device @-> window @-> returning void, gpu_device -> window -> unit
3.2.0, SDL_ReloadGamepadMappings, Gamepad, Gamepad, reload_mappings, void @-> returning true_to_ok, unit -> unit result
3.2.0, SDL_RemoveEventWatch, Events, Event, remove_watch, event_filter @-> ptr void @-> returning void, event_filter -> ptr void -> unit
3.2.0, SDL_RemoveHintCallback, Hints, Hint, remove_callback, string @-> hint_callback @-> ptr void @-> returning void, string -> hint_callback -> ptr void -> unit
3.2.0, SDL_RemovePath, Filesystem, , remove_path, string @-> returning true_to_ok, string -> unit result
3.2.0, SDL_RemoveStoragePath, Storage, Storage, remove_path, storage @-> string @-> returning true_to_ok, storage -> string -> unit result
3.2.0, SDL_RemoveSurfaceAlternateImages, Surface, Surface, remove_alternate_images, surface @-> returning void, surface -> unit
3.2.0, SDL_RemoveTimer, Timer, Timer, remove, timer_id @-> returning true_to_ok, int -> unit result
3.2.0, SDL_RemoveTrayEntry, Tray, Tray, remove_entry, tray_entry @-> returning void, tray_entry -> unit
3.2.0, SDL_RenamePath, Filesystem, , rename_path, string @-> string @-> returning true_to_ok, string -> string -> unit result
3.2.0, SDL_RenameStoragePath, Storage, Storage, rename_path, storage @-> string @-> string @-> returning true_to_ok, storage -> string -> string -> unit result
3.2.0, SDL_RenderClear, Render, Renderer, clear, renderer @-> returning true_to_ok, renderer -> unit result
3.2.0, SDL_RenderClipEnabled, Render, Renderer, clip_enabled, renderer @-> returning bool, renderer -> bool
3.2.0, SDL_RenderCoordinatesFromWindow, Render, Renderer, coordinates_from_window, renderer @-> float @-> float @-> ptr float @-> ptr float @-> returning bool, renderer -> float -> float -> (float * float) result
3.2.0, SDL_RenderCoordinatesToWindow, Render, Renderer, coordinates_to_window, renderer @-> float @-> float @-> ptr float @-> ptr float @-> returning bool, renderer -> float -> float -> (float * float) result
3.2.0, SDL_RenderDebugText, Render, Renderer, render_debug_text, renderer @-> float @-> float @-> string @-> returning true_to_ok, renderer -> float -> float -> string -> unit result
3.2.0, SDL_RenderFillRect, Render, Renderer, render_fill_rect, renderer @-> f_rect_opt @-> returning true_to_ok, renderer -> f_rect option -> unit result
3.2.0, SDL_RenderFillRects, Render, Renderer, render_fill_rects, renderer @-> ptr f_rect @-> int @-> returning true_to_ok, renderer -> f_rect array -> unit result
3.2.0, SDL_RenderGeometry, Render, Renderer, render_geometry, renderer @-> texture_opt @-> ptr vertex @-> int @-> ptr_opt (const int) @-> int @-> returning true_to_ok, renderer -> texture option -> vertex array -> (const int) array -> unit result
3.2.0, SDL_RenderGeometryRaw, Render, Renderer, render_geometry_raw, renderer @-> texture_opt @-> ptr (const float) @-> int @-> ptr f_color @-> int @-> ptr (const float) @-> int @-> int @-> ptr void @-> int @-> int @-> returning true_to_ok, renderer -> texture option -> ptr (const float) -> int -> ptr f_color -> int -> ptr (const float) -> int -> int -> void array -> int -> unit result
3.2.0, SDL_RenderLine, Render, Renderer, render_line, renderer @-> float @-> float @-> float @-> float @-> returning true_to_ok, renderer -> float -> float -> float -> float -> unit result
3.2.0, SDL_RenderLines, Render, Renderer, render_lines, renderer @-> ptr f_point @-> int @-> returning true_to_ok, renderer -> f_point array -> unit result
3.2.0, SDL_RenderPoint, Render, Renderer, render_point, renderer @-> float @-> float @-> returning true_to_ok, renderer -> float -> float -> unit result
3.2.0, SDL_RenderPoints, Render, Renderer, render_points, renderer @-> ptr f_point @-> int @-> returning true_to_ok, renderer -> f_point array -> unit result
3.2.0, SDL_RenderPresent, Render, Renderer, present, renderer @-> returning true_to_ok, renderer -> unit result
3.2.0, SDL_RenderReadPixels, Render, Renderer, read_pixels, renderer @-> rect_opt @-> returning (some_to_ok surface_opt), renderer -> rect option -> (surface option) result
3.2.0, SDL_RenderRect, Render, Renderer, render_rect, renderer @-> f_rect_opt @-> returning true_to_ok, renderer -> f_rect option -> unit result
3.2.0, SDL_RenderRects, Render, Renderer, render_rects, renderer @-> ptr f_rect @-> int @-> returning true_to_ok, renderer -> f_rect array -> unit result
3.2.0, SDL_RenderTexture, Render, Renderer, render_texture, renderer @-> texture @-> f_rect_opt @-> f_rect_opt @-> returning true_to_ok, renderer -> texture -> f_rect option -> f_rect option -> unit result
3.2.0, SDL_RenderTexture9Grid, Render, Renderer, render_texture9_grid, renderer @-> texture @-> f_rect_opt @-> float @-> float @-> float @-> float @-> float @-> f_rect_opt @-> returning true_to_ok, renderer -> texture -> f_rect option -> float -> float -> float -> float -> float -> f_rect option -> unit result
3.2.0, SDL_RenderTextureAffine, Render, Renderer, render_texture_affine, renderer @-> texture @-> f_rect_opt @-> f_point_opt @-> f_point_opt @-> f_point_opt @-> returning true_to_ok, renderer -> texture -> f_rect option -> f_point option -> f_point option -> f_point option -> unit result
3.2.0, SDL_RenderTextureRotated, Render, Renderer, render_texture_rotated, renderer @-> texture @-> f_rect_opt @-> f_rect_opt @-> double @-> f_point_opt @-> flip_mode @-> returning true_to_ok, renderer -> texture -> f_rect option -> f_rect option -> float -> f_point option -> flip_mode -> unit result
3.2.0, SDL_RenderTextureTiled, Render, Renderer, render_texture_tiled, renderer @-> texture @-> f_rect_opt @-> float @-> f_rect_opt @-> returning true_to_ok, renderer -> texture -> f_rect option -> float -> f_rect option -> unit result
3.2.0, SDL_RenderViewportSet, Render, Renderer, viewport_set, renderer @-> returning true_to_ok, renderer -> unit result
3.2.0, SDL_ReportAssertion, Assert, Assertion, report, ptr assert_data @-> string @-> string @-> int @-> returning assert_state, ptr assert_data -> string -> string -> int -> assert_state
3.2.0, SDL_ResetAssertionReport, Assert, Assertion, reset_report, void @-> returning void, unit -> unit
3.2.0, SDL_ResetHint, Hints, Hint, reset, string @-> returning true_to_ok, string -> unit result
3.2.0, SDL_ResetHints, Hints, Hint, resets, void @-> returning void, unit -> unit
3.2.0, SDL_ResetKeyboard, Keyboard, Keyboard, reset, void @-> returning void, unit -> unit
3.2.0, SDL_ResetLogPriorities, Log, Log, reset_priorities, void @-> returning void, unit -> unit
3.2.0, SDL_RestoreWindow, Video, Window, restore, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_ResumeAudioDevice, Audio, AudioDevice, resume, audio_device_id @-> returning true_to_ok, int -> unit result
3.2.0, SDL_ResumeAudioStreamDevice, Audio, AudioStream, resume_device, audio_stream @-> returning true_to_ok, audio_stream -> unit result
3.2.0, SDL_ResumeHaptic, Haptic, Haptic, resume, haptic @-> returning true_to_ok, haptic -> unit result
3.2.0, SDL_RumbleGamepad, Gamepad, Gamepad, rumble, gamepad @-> uint16 @-> uint16 @-> uint32 @-> returning true_to_ok, gamepad -> int -> int -> int -> unit result
3.2.0, SDL_RumbleGamepadTriggers, Gamepad, Gamepad, rumble_triggers, gamepad @-> uint16 @-> uint16 @-> uint32 @-> returning true_to_ok, gamepad -> int -> int -> int -> unit result
3.2.0, SDL_RumbleJoystick, Joystick, Joystick, rumble, joystick @-> uint16 @-> uint16 @-> uint32 @-> returning true_to_ok, joystick -> int -> int -> int -> unit result
3.2.0, SDL_RumbleJoystickTriggers, Joystick, Joystick, rumble_triggers, joystick @-> uint16 @-> uint16 @-> uint32 @-> returning true_to_ok, joystick -> int -> int -> int -> unit result
3.2.0, SDL_RunHapticEffect, Haptic, Haptic, run_effect, haptic @-> haptic_effect_id @-> uint32 @-> returning true_to_ok, haptic -> haptic_effect_id (* int *) -> int -> unit result
3.2.0, SDL_RunOnMainThread, Init, , run_on_main_thread, main_thread_callback @-> ptr void @-> bool @-> returning true_to_ok, main_thread_callback -> ptr void -> bool -> unit result
3.2.0, SDL_SaveBMP, Surface, , save_bmp, surface @-> string @-> returning true_to_ok, surface -> string -> unit result
3.2.0, SDL_SaveBMP_IO, Surface, , save_bmp_io, surface @-> io_stream @-> bool @-> returning true_to_ok, surface -> io_stream -> bool -> unit result
3.2.0, SDL_SaveFile, Iostream, , save_file, string @-> ptr void @-> size_t @-> returning true_to_ok, string -> ptr void -> int -> unit result
3.2.0, SDL_SaveFile_IO, Iostream, , save_file_io, io_stream @-> ptr void @-> size_t @-> bool @-> returning true_to_ok, io_stream -> ptr void -> int -> bool -> unit result
3.2.0, SDL_ScaleSurface, Surface, Surface, scale, surface @-> int @-> int @-> scale_mode @-> returning (some_to_ok surface_opt), surface -> int -> int -> scale_mode -> (surface option) result
3.2.0, SDL_ScreenKeyboardShown, Keyboard, Keyboard, screen_shown, window @-> returning true_to_ok, window -> unit result
3.2.0, SDL_ScreenSaverEnabled, Video, , screen_saver_enabled, void @-> returning bool, unit -> bool
3.2.0, SDL_SeekIO, Iostream, , seek_io, io_stream @-> sint64 @-> io_whence @-> returning sint64, io_stream -> int -> io_whence -> int
3.2.0, SDL_SendGamepadEffect, Gamepad, Gamepad, send_effect, gamepad @-> ptr void @-> int @-> returning true_to_ok, gamepad -> ptr void -> int -> unit result
3.2.0, SDL_SendJoystickEffect, Joystick, Joystick, send_effect, joystick @-> ptr void @-> int @-> returning true_to_ok, joystick -> ptr void -> int -> unit result
3.2.0, SDL_SendJoystickVirtualSensorData, Joystick, Joystick, send_virtual_sensor_data, joystick @-> sensor_type @-> uint64 @-> ptr (const float) @-> int @-> returning true_to_ok, joystick -> sensor_type -> int64 -> ptr (const float) -> int -> unit result
3.2.0, SDL_SetAppMetadata, Init, , set_app_metadata, string @-> string @-> string @-> returning true_to_ok, string -> string -> string -> unit result
3.2.0, SDL_SetAppMetadataProperty, Init, , set_app_metadata_property, string @-> string @-> returning true_to_ok, string -> string -> unit result
3.2.0, SDL_SetAssertionHandler, Assert, Assertion, set_handler, assertion_handler_opt @-> ptr void @-> returning void, assertion_handler option -> ptr void -> unit
3.2.0, SDL_SetAtomicInt, Atomic, AtomicInt, set, atomic_int @-> int @-> returning int, atomic_int -> int -> int
3.2.0, SDL_SetAtomicPointer, Atomic, Atomic, set_pointer, ptr (ptr void) @-> ptr void @-> returning (ptr void), ptr (ptr void) -> ptr void -> ptr void
3.2.0, SDL_SetAtomicU32, Atomic, AtomicU32, set, atomic_u32 @-> uint32 @-> returning int_as_uint, atomic_u32 -> int -> int
